phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file,deltaE_kcal,boltzmann_weight,population
-68.1678782962,-535.165127,2,-68.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,0.5816215887109963,0.3769618740970822,0.009825274080611622
-58.1678782962,-535.164375691,3,-58.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,1.053075104082352,0.1709427313313538,0.004455514742550211
-48.1678782962,-535.163434538,4,-48.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,1.6436575280565908,0.0634775612440221,0.0016545026965530851
-38.1678782962,-535.162243811,5,-38.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,2.390850001500289,0.0181259911628335,0.00047244255558777685
-28.1678782962,-535.160548733,6,-28.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,3.454527505676517,0.0030438883182189,7.933703393455233e-05
-18.1678782962,-535.158430052,7,-18.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,4.784019905604208,0.0003272755140795,8.530230367212207e-06
-8.1678782962,-535.15608299,8,-8.167878296200001,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,6.256823546677476,2.7669303790385787e-05,7.211829949949589e-07
1.8321217038,-535.15425306,9,1.8321217037999984,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,7.405121958425086,4.031624950796637e-06,1.0508176782251387e-07
11.8321217038,-535.152557761,10,11.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,8.468938142155267,6.768712194668535e-07,1.7642222477987016e-08
21.8321217038,-535.150550815,11,21.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,9.728315770993898,8.18593710296395e-08,2.133613003593968e-09
31.8321217038,-535.148236252,12,31.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,11.180725981680824,7.161589575999369e-09,1.8666232654319673e-10
41.8321217038,-535.145568273,13,41.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,12.854908080592647,4.319097133790927e-10,1.1257454940748451e-11
51.8321217038,-535.142636545,14,51.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,14.694595175797144,1.9733704269153157e-11,5.143465862020611e-13
61.8321217038,-535.139727976,15,61.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,16.51974977904343,9.238702056362186e-13,2.40800956516603e-14
71.8321217038,-535.151457859,16,71.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,9.159137067675852,2.1267014187214882e-07,5.543113445255958e-09
81.8321217038,-535.153224009,17,81.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,8.05086121011173,1.3647993277128708e-06,3.557263580549784e-08
91.8321217038,-535.154452547,18,91.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,7.279941975965359,4.973611484052019e-06,1.2963405415557607e-07
101.8321217038,-535.155351261,19,101.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,6.715990426574652,1.2808612042301074e-05,3.3384841427072243e-07
111.8321217038,-535.156272284,20,111.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,6.13803976827372,3.376995066222572e-05,8.801925174524376e-07
121.8321217038,-535.157374448,21,121.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,5.44642141635264,0.0001077367782781,2.808091342605649e-06
131.8321217038,-535.158731813,22,131.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,4.594662019183006,0.0004496326951387,1.171939330979682e-05
141.8321217038,-535.160189628,23,141.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,3.6798692953558345,0.0020857901502347,5.436480797901105e-05
151.8321217038,-535.161584187,24,151.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,2.8047703108008277,0.0090524690661525,0.0002359469107963433
161.8321217038,-535.162722084,25,161.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,2.090729162842635,0.0299871558711146,0.0007815963511892021
171.8321217038,-535.16338033,26,171.8321217038,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,1.677673561655439,0.0599570235132465,0.0015627420955669589
181.8321217038,-535.163596824,27,-178.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,1.5418215255734409,0.0753019509168681,0.0019626979739931195
191.8321217038,-535.163308165,28,-168.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,1.722957782850384,0.055571381221991,0.0014484330884974284
201.8321217038,-535.162621369,29,-158.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,2.153928779535687,0.02697089185805,0.0007029793273885063
211.8321217038,-535.161877219,30,-148.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,2.620889954650163,0.0123231325793193,0.00032119469751029585
221.8321217038,-535.162089158,31,-138.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,2.487896224242484,0.0154029906401146,0.00040146926015453187
231.8321217038,-535.16307372,32,-128.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,1.870074241440113,0.0434189249121526,0.0011316869605691967
241.8321217038,-535.164168601,33,-118.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,1.1830260410552196,0.1374622149404549,0.0035828661472806734
251.8321217038,-535.165062626,34,-108.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,0.6220168835751756,0.3522654611693895,0.009181577615541392
261.8321217038,-535.165639611,35,-98.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,0.2599533297491543,0.646588405135722,0.016852919975052696
-80.0200768502,-535.165118349,0,-80.0200768502,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,0.5870501731894667,0.3735448780320586,0.009736212227999487
-70.0200768502,-535.164913607,1,-70.0200768502,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,0.7155277178757303,0.3011263974989294,0.007848670095406563
-60.0200768502,-535.16430303,2,-60.0200768502,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,1.098670569966484,0.1583561842031205,0.00412745431055125
-50.0200768502,-535.163321582,3,-50.02007685019999,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,1.7145384882433596,0.0563617566724855,0.0014690337273453118
-40.0200768502,-535.161989871,4,-40.02007685019999,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,2.550199757394944,0.0138745167473353,0.0003616305497873705
-30.0200768502,-535.160123938,5,-30.020076850199985,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,3.721090392729373,0.0019464428791879,5.073280903031238e-05
-20.0200768502,-535.157928002,6,-20.020076850199985,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,5.09906103704021,0.0001929348989157,5.02872675413761e-06
-10.0200768502,-535.155908473,7,-10.020076850200011,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,6.3663346175546245,2.302613597804312e-05,6.001617472419525e-07
-0.0200768502,-535.154138549,8,-0.020076850200013,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,7.4769786957975874,3.5738273885332206e-06,9.314956238808438e-08
9.9799231498,-535.152166553,9,9.979923149799989,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,8.71442486845758,4.484072889927198e-07,1.1687453869573162e-08
19.9799231498,-535.149819008,10,19.979923149800012,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,10.187531596611802,3.7891045369733954e-08,9.876062581932278e-10
29.9799231498,-535.147075925,11,29.979923149800012,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,11.908842167106013,2.111483771183408e-09,5.503449604374989e-11
39.9799231498,-535.14391922,12,39.979923149800015,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,13.889704461181449,7.613062320426927e-11,1.9842967958003003e-12
49.9799231498,-535.140406493,13,49.979923149800015,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,16.09397393328404,1.887044995908626e-12,4.918464057315762e-14
59.9799231498,-535.136789946,14,59.979923149800015,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,18.36339143893696,4.193201814730021e-14,1.0929316712392528e-15
69.9799231498,-535.150683885,15,69.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,9.644813085250568,9.416702563337092e-08,2.4544042774086232e-09
79.9799231498,-535.152634641,16,79.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,8.420695213833195,7.339226575476567e-07,1.912923231732311e-08
89.9799231498,-535.154007749,17,89.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,7.559056934975043,3.1141592041015377e-06,8.11686003637517e-08
99.9799231498,-535.154986656,18,99.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,6.944783518316586,8.726292141237096e-06,2.2744531446450954e-07
109.9799231498,-535.155847318,19,109.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,6.40470995938194,2.1590624592067697e-05,5.62746046126739e-07
119.9799231498,-535.156834468,20,119.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,5.785263982113753,6.102703579743496e-05,1.590631292549955e-06
129.9799231498,-535.158002616,21,129.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,5.052240045129983,0.0002086984288904,5.439593245212716e-06
139.9799231498,-535.159363813,22,139.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,4.198076031617536,0.0008745100515056,2.2793554289470287e-05
149.9799231498,-535.160744191,23,149.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,3.3318757589027683,0.003739199742405,9.745988874678576e-05
159.9799231498,-535.161927468,24,159.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,2.589358231039268,0.0129924635438959,0.00033864038798856307
169.9799231498,-535.162673387,25,169.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,2.1212869917049715,0.0284888132776882,0.0007425429941823941
179.9799231498,-535.162923132,26,179.97992314980002,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,1.9645696381801483,0.0370544687957917,0.0009658014161303807
189.9799231498,-535.16265617,27,-170.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,2.1320908223499795,0.0279771795969792,0.0007292075841919837
199.9799231498,-535.16195867,28,-160.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,2.5697786804656872,0.0134262557241434,0.0003499469082438717
209.9799231498,-535.161092341,29,-150.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,3.1134083355783018,0.0053942229743147,0.00014059702801913723
219.9799231498,-535.160759982,30,-140.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,3.3219667568640165,0.0038018696612488,9.909334075230992e-05
229.9799231498,-535.161401988,31,-130.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,2.9191019094860224,0.0074727112442593,0.00019477151708240678
239.9799231498,-535.162432388,32,-120.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,2.2725161474823525,0.0221057979027606,0.0005761737143457012
249.9799231498,-535.163456032,33,-110.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,1.6301698394523505,0.0649300610596345,0.0016923611903984185
259.9799231498,-535.164300343,34,-100.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,1.100356687926641,0.1579089394622047,0.004115797157765877
269.9799231498,-535.164894452,35,-90.02007685019998,133.4699791,133.4699791,sar_2d_3_tot_ener.txt,0.7275476618615865,0.2951158127496135,0.007692007985509572
-76.0200363506,-535.163647172,0,-76.0200363506,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,1.5102276786108837,0.0794002500154951,0.0020695175615304084
-66.0200363506,-535.163438651,1,-66.0200363506,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,1.641076581632857,0.0637529688453688,0.0016616810224079123
-56.0200363506,-535.162735691,2,-56.02003635060001,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,2.082190641483649,0.0304197374497002,0.0007928713178738504
-46.0200363506,-535.161613137,3,-46.02003635060001,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,2.7866039115280223,0.009332564450547,0.00024324742076696563
-36.0200363506,-535.160016604,4,-36.02003635060001,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,3.788443494579895,0.0017385049937576,4.531303887188688e-05
-26.0200363506,-535.158098197,5,-26.02003635060001,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,4.992262062106694,0.0002307874759393,6.015330359091437e-06
-16.0200363506,-535.156260117,6,-16.02003635060001,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,6.14567467605806,3.3340223799236456e-05,8.689919571337471e-07
-6.0200363506,-535.154351291,7,-6.020036350600009,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,7.343481075260659,4.470793180158036e-06,1.165284114156041e-07
3.9799636494,-535.15220052,8,3.9799636493999913,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,8.693110254203114,4.647292836187864e-07,1.2112876390424896e-08
13.9799636494,-535.149684497,9,13.979963649399991,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,10.271938523503955,3.288875332241589e-08,8.572246632006635e-10
23.9799636494,-535.146729288,10,23.97996364939999,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,12.126360168649294,1.4659837557906199e-09,3.820994426258011e-11
33.9799636494,-535.143319359,11,33.97996364939999,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,14.266122921807744,4.0489666783501245e-11,1.05533769040548e-12
43.9799636494,-535.139462545,12,43.97996364939999,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,16.686310246238317,6.986733347291065e-13,1.8210480895371568e-14
53.9799636494,-535.135301689,13,53.97996364939999,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,19.297286806187184,8.754211768209274e-15,2.281730219757457e-16
63.9799636494,-535.131258546,14,63.97996364939999,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,21.834397343417606,1.2415671506430378e-16,3.2360666642404844e-18
73.9799636494,-535.151220796,15,73.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,9.30789634610189,1.657057679469737e-07,4.319016586801945e-09
83.9799636494,-535.152919002,16,83.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,8.242255992289097,9.900122814067078e-07,2.5804047242951127e-08
93.9799636494,-535.154088636,17,93.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,7.508299576172104,3.3909140587709063e-06,8.838204152880196e-08
103.9799636494,-535.155077846,18,103.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,6.887560929360778,9.605401946110947e-06,2.5035875843156204e-07
113.9799636494,-535.155901084,19,113.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,6.370971285033677,2.2847743922188767e-05,5.955120705424957e-07
123.9799636494,-535.156793086,20,123.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,5.811231579206414,5.842588134153021e-05,1.522833838188068e-06
133.9799636494,-535.157907543,21,133.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,5.111899253358692,0.0001888245004976,4.9215918054506125e-06
143.9799636494,-535.159167832,22,143.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,4.321055965871111,0.0007115014257869,1.8544837017925765e-05
153.9799636494,-535.160442847,23,153.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,3.5209719738583503,0.0027228575363061,7.096956858235605e-05
163.9799636494,-535.161379368,24,163.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,2.933296173776321,0.0072968915732234,0.00019018888797481219
173.9799636494,-535.161825092,25,173.97996364940002,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,2.6536001410035985,0.0116652014330564,0.000304046136124114
183.9799636494,-535.16173837,26,-176.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,2.7080190176026955,0.0106475309245757,0.00027752119459381174
193.9799636494,-535.161158225,27,-166.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,3.072065501370111,0.005781579832054,0.00015069324080831958
203.9799636494,-535.160252266,28,-156.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,3.640563356903809,0.0022279446474414,5.806997551138506e-05
213.9799636494,-535.159339962,29,-146.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,4.21304276010526,0.0008528286254696,2.2228441560835698e-05
223.9799636494,-535.159277515,30,-136.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,4.252228844231147,0.0007985742398513,2.0814335134153126e-05
233.9799636494,-535.159964817,31,-126.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,3.820940327756939,0.0016462754002664,4.2909132544317385e-05
243.9799636494,-535.160929063,32,-116.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,3.215866827439825,0.0045424423624003,0.00011839590227225406
253.9799636494,-535.161952903,33,-106.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,2.573397527569495,0.013345001873959,0.000347829077760142
263.9799636494,-535.162822626,34,-96.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,2.0276381053533017,0.0333346702004666,0.0008688472060758894
273.9799636494,-535.163407782,35,-86.02003635059998,143.4699791,143.4699791,sar_2d_4_tot_ener.txt,1.660447171549912,0.0617147864592062,0.0016085570808467423
-73.2238364182,-535.16176412,0,-73.2238364182,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,2.691860648598817,0.0109400684345035,0.0002851460007384248
-63.2238364182,-535.161540432,1,-63.2238364182,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,2.8322269878223776,0.0086450054925027,0.0002253266291072096
-53.2238364182,-535.160895092,2,-53.2238364182,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,3.2371839517769825,0.0043828864694194,0.00011423717830721366
-43.2238364182,-535.159742751,3,-43.2238364182,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,3.960288846605255,0.0013031343429573,3.396537677472332e-05
-33.2238364182,-535.158161227,4,-33.223836418199994,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,4.952710139902672,0.000246618253227,6.427949609070855e-06
-23.2238364182,-535.156415657,5,-23.223836418199998,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,6.048071852448859,3.927088590050535e-05,1.0235709334931868e-06
-13.2238364182,-535.154412714,6,-13.223836418199994,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,7.304937560817975,4.769391241656478e-06,1.2431118202387509e-07
-3.2238364182,-535.152087685,7,-3.223836418199994,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,8.76391528569043,4.1268590832287276e-07,1.0756398556725476e-08
6.7761635818,-535.149405875,8,6.776163581800006,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,10.446776468166384,2.4529042780562782e-08,6.393340674871782e-10
16.7761635818,-535.146294172,9,16.776163581800006,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,12.3993995809061,9.273081063441871e-10,2.4169702370638518e-11
26.7761635818,-535.142711362,10,26.77616358180001,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,14.647646799455384,2.135058607731618e-11,5.564895932613513e-13
36.7761635818,-535.138666816,11,36.776163581800006,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,17.185637732512777,3.023581025158509e-13,7.880773711738334e-15
46.7761635818,-535.134242423,12,46.776163581800006,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,19.96198625665457,2.8707376449260804e-15,7.482397057391588e-17
56.7761635818,-535.129702548,13,56.776163581800006,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,22.81080082998763,2.4136537662894844e-17,6.291036685420132e-19
66.7761635818,-535.151760187,14,66.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,8.9694233833646,2.9235470262659564e-07,7.620041387321409e-09
76.7761635818,-535.153195209,15,76.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,8.068933482960105,1.3240470595785577e-06,3.4510453576100596e-08
86.7761635818,-535.154069081,16,86.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,7.520570523932658,3.321831370846255e-06,8.658144473181593e-08
96.7761635818,-535.154638001,17,96.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,7.163567833998459,6.045728885128596e-06,1.5757811968581456e-07
106.7761635818,-535.155224046,18,106.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,6.795819044322389,1.1203355711525408e-05,2.920084179652978e-07
116.7761635818,-535.155823088,19,116.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,6.419914513942088,2.1046937773204517e-05,5.485751912567559e-07
126.7761635818,-535.156471499,20,126.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,6.013030468440713,4.164835180379679e-05,1.085538086466146e-06
136.7761635818,-535.157186272,21,136.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,5.56450363916438,8.837773410884987e-05,2.3035100361880054e-06
146.7761635818,-535.158532049,22,146.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,4.720015821783642,0.0003643674097807,9.4970072920847e-06
156.7761635818,-535.159590421,23,156.7761635818,153.4699791,153.4699791,sar_2d_5_tot_ener.txt,4.055877364774472,0.0011100802956132,2.893354449176239e-05
